timestamp,collection_location,segment_id,road_name,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,confidence,road_closure,congestion_ratio,delay_seconds,is_lagos_hotspot,hour,day_of_week,is_weekend,is_rush_hour_morning,is_rush_hour_evening,is_rush_hour,is_friday_evening,is_monday_morning,is_rain_season,vehicle_count,predicted_travel_time,avg_speed,avg_timeLoss
2025-06-13 21:47:11.505388,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,21,4,0,0,1,1,1,0,1,,,,
2025-06-13 21:50:11.533676,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,21,4,0,0,1,1,1,0,1,,,,
2025-06-14 06:48:52.099100,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,6,5,1,1,0,1,0,0,1,,,,
2025-06-14 06:51:52.205636,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,6,5,1,1,0,1,0,0,1,,,,
2025-06-14 06:54:52.147291,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,6,5,1,1,0,1,0,0,1,,,,
2025-06-14 06:57:52.180342,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,6,5,1,1,0,1,0,0,1,,,,
2025-06-14 07:00:52.108100,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,7,5,1,1,0,1,0,0,1,,,,
2025-06-14 17:11:54.487468,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,17,5,1,0,1,1,0,0,1,,,,
2025-06-14 17:14:54.642796,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,17,5,1,0,1,1,0,0,1,,,,
2025-06-14 17:17:54.555869,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,17,5,1,0,1,1,0,0,1,,,,
2025-06-14 17:20:54.465074,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,17,5,1,0,1,1,0,0,1,,,,
2025-06-14 17:23:54.464388,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,17,5,1,0,1,1,0,0,1,,,,
2025-06-15 06:52:30.716377,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,6,6,1,1,0,1,0,0,1,,,,
2025-06-15 06:55:30.744115,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,6,6,1,1,0,1,0,0,1,,,,
2025-06-15 06:58:30.803858,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,6,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:01:30.746598,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:04:30.744794,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:08:35.093311,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:11:35.151851,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:14:35.159962,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:17:35.136592,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:20:35.145639,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 11:14:39.837531,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,11,6,1,0,0,0,0,0,1,,,,
2025-06-15 11:17:39.853306,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,11,6,1,0,0,0,0,0,1,,,,
2025-06-15 11:20:39.891817,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,11,6,1,0,0,0,0,0,1,,,,
2025-06-15 11:23:39.847514,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,11,6,1,0,0,0,0,0,1,,,,
2025-06-15 11:26:39.849254,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,11,6,1,0,0,0,0,0,1,,,,
2025-06-15 13:40:54.917899,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,,13,6,1,0,0,0,0,0,1,100.0,,,
2025-06-15 13:43:54.961377,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,,13,6,1,0,0,0,0,0,1,178.0,,,
2025-06-15 13:46:54.982233,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,,13,6,1,0,0,0,0,0,1,180.0,,,
2025-06-15 13:49:54.979428,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,,13,6,1,0,0,0,0,0,1,107.0,,,
2025-06-15 13:53:12.425863,Eko_Bridge,,Unknown,,74,996,996,1.0,False,1.0,,,13,6,1,0,0,0,0,0,1,123.0,760.2491,74.0,0.0
2025-06-15 13:56:12.457953,Eko_Bridge,,Unknown,,74,996,996,1.0,False,1.0,,,13,6,1,0,0,0,0,0,1,104.0,760.2491,74.0,0.0
2025-06-15 13:59:12.503191,Eko_Bridge,,Unknown,,74,996,996,1.0,False,1.0,,,13,6,1,0,0,0,0,0,1,184.0,760.2491,74.0,0.0
2025-06-15 14:02:12.498221,Eko_Bridge,,Unknown,,74,996,996,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,169.0,760.2491,74.0,0.0
2025-06-15 14:04:46.914015,Eko_Bridge,,Unknown,,74,996,996,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,133.0,760.2491,74.0,0.0
2025-06-15 14:07:46.897907,Eko_Bridge,,Unknown,,74,996,996,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,110.0,760.2491,74.0,0.0
2025-06-15 14:10:46.870952,Eko_Bridge,,Unknown,,74,996,996,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,192.0,760.2491,74.0,0.0
2025-06-15 14:13:46.901845,Eko_Bridge,,Unknown,,74,996,996,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,143.0,760.2491,74.0,0.0
2025-06-15 14:18:35.978148,Eko_Bridge,,Unknown,,74,996,996,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,126.0,,74.0,0.0
2025-06-15 14:21:36.004899,Eko_Bridge,,Unknown,,74,996,996,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,143.0,,74.0,0.0
2025-06-15 14:24:36.009212,Eko_Bridge,,Unknown,,74,996,996,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,193.0,,74.0,0.0
2025-06-15 14:27:35.996298,Eko_Bridge,,Unknown,,74,996,996,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,191.0,,74.0,0.0
2025-06-15 19:45:08.938433,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,19,6,1,0,1,1,0,0,1,,,,
2025-06-15 19:48:09.030966,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,19,6,1,0,1,1,0,0,1,,,,
2025-06-15 19:51:09.016640,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,19,6,1,0,1,1,0,0,1,,,,
2025-06-15 19:54:09.030719,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,19,6,1,0,1,1,0,0,1,,,,
2025-06-15 19:57:09.109837,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,19,6,1,0,1,1,0,0,1,,,,
2025-06-15 20:05:42.051772,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,,20,6,1,0,1,1,0,0,1,163.0,,74.0,0.0
2025-06-15 20:08:42.109077,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,,20,6,1,0,1,1,0,0,1,125.0,,74.0,0.0
2025-06-15 20:11:42.122329,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,,20,6,1,0,1,1,0,0,1,147.0,,74.0,0.0
2025-06-15 21:01:37.392762,Eko_Bridge,,Unknown,71.0,76,1038,970,0.999818,False,0.9342105263157896,68.0,,21,6,1,0,1,1,0,0,1,138.0,,71.0,68.0
2025-06-15 21:04:37.473285,Eko_Bridge,,Unknown,71.0,76,1038,970,0.999818,False,0.9342105263157896,68.0,,21,6,1,0,1,1,0,0,1,162.0,,71.0,68.0
2025-06-15 21:07:37.461354,Eko_Bridge,,Unknown,71.0,76,1038,970,0.999818,False,0.9342105263157896,68.0,,21,6,1,0,1,1,0,0,1,105.0,,71.0,68.0
2025-06-15 21:10:37.447039,Eko_Bridge,,Unknown,71.0,76,1038,970,0.999818,False,0.9342105263157896,68.0,,21,6,1,0,1,1,0,0,1,181.0,,71.0,68.0
2025-06-15 21:13:37.477553,Eko_Bridge,,Unknown,72.0,76,1024,970,0.999818,False,0.9473684210526316,54.0,,21,6,1,0,1,1,0,0,1,180.0,,72.0,54.0
2025-06-15 22:14:25.087647,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,,22,6,1,0,0,0,0,0,1,118.0,,74.0,0.0
2025-06-15 22:17:25.085559,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,,22,6,1,0,0,0,0,0,1,129.0,,74.0,0.0
2025-06-15 22:20:25.463006,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,,22,6,1,0,0,0,0,0,1,104.0,,74.0,0.0
2025-06-15 22:23:25.110390,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,,22,6,1,0,0,0,0,0,1,148.0,,74.0,0.0
2025-06-15 22:26:25.118129,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,,22,6,1,0,0,0,0,0,1,161.0,,74.0,0.0
2025-06-16 05:16:39.557830,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,5,0,0,0,0,0,0,0,1,,,,
2025-06-16 05:19:39.681330,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,5,0,0,0,0,0,0,0,1,,,,
2025-06-16 05:22:39.621587,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,5,0,0,0,0,0,0,0,1,,,,
2025-06-16 05:25:39.594463,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,5,0,0,0,0,0,0,0,1,,,,
2025-06-16 05:28:39.528350,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,5,0,0,0,0,0,0,0,1,,,,
2025-06-16 06:07:31.440367,Eko_Bridge,,Unknown,65.0,76,1134,970,0.993099,False,0.8552631578947368,164.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:10:31.450469,Eko_Bridge,,Unknown,65.0,75,1134,983,0.993098,False,0.8666666666666667,151.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:13:31.440868,Eko_Bridge,,Unknown,66.0,76,1117,970,0.993098,False,0.868421052631579,147.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:16:31.414865,Eko_Bridge,,Unknown,66.0,77,1117,957,1.0,False,0.8571428571428571,160.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:19:31.396159,Eko_Bridge,,Unknown,65.0,76,1134,970,1.0,False,0.8552631578947368,164.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:27:16.455176,Eko_Bridge,,Unknown,63.0,75,1170,983,1.0,False,0.84,187.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:30:16.541442,Eko_Bridge,,Unknown,64.0,75,1152,983,1.0,False,0.8533333333333334,169.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:33:16.465072,Eko_Bridge,,Unknown,63.0,76,1170,970,1.0,False,0.8289473684210527,200.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:36:16.423398,Eko_Bridge,,Unknown,63.0,75,1170,983,0.999594,False,0.84,187.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:39:16.386040,Eko_Bridge,,Unknown,63.0,76,1170,970,1.0,False,0.8289473684210527,200.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:10:42.373238,Eko_Bridge,,Unknown,63.0,75,1170,983,1.0,False,0.84,187.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:13:42.512987,Eko_Bridge,,Unknown,63.0,76,1170,970,1.0,False,0.8289473684210527,200.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:16:42.494042,Eko_Bridge,,Unknown,63.0,75,1170,983,1.0,False,0.84,187.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:19:42.374865,Eko_Bridge,,Unknown,63.0,76,1170,970,1.0,False,0.8289473684210527,200.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:22:42.410832,Eko_Bridge,,Unknown,65.0,76,1134,970,1.0,False,0.8552631578947368,164.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:27:10.581225,Eko_Bridge,,Unknown,64.0,76,1152,970,1.0,False,0.8421052631578947,182.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:30:10.695199,Eko_Bridge,,Unknown,65.0,76,1134,970,1.0,False,0.8552631578947368,164.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:33:10.718347,Eko_Bridge,,Unknown,65.0,76,1134,970,1.0,False,0.8552631578947368,164.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:36:10.731349,Eko_Bridge,,Unknown,65.0,76,1134,970,1.0,False,0.8552631578947368,164.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:39:10.719845,Eko_Bridge,,Unknown,65.0,76,1134,970,1.0,False,0.8552631578947368,164.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:08:41.471433,Eko_Bridge,,Unknown,68.0,76,1084,970,1.0,False,0.8947368421052632,114.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:11:41.573435,Eko_Bridge,,Unknown,68.0,76,1084,970,1.0,False,0.8947368421052632,114.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:14:41.552486,Eko_Bridge,,Unknown,69.0,76,1068,970,1.0,False,0.9078947368421052,98.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:17:42.006735,Eko_Bridge,,Unknown,69.0,76,1068,970,1.0,False,0.9078947368421052,98.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:20:41.616883,Eko_Bridge,,Unknown,69.0,75,1068,983,1.0,False,0.92,85.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:33:59.206965,Eko_Bridge,,Unknown,71.0,76,1038,970,1.0,False,0.9342105263157896,68.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:36:59.297071,Eko_Bridge,,Unknown,71.0,76,1038,970,1.0,False,0.9342105263157896,68.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:39:59.256024,Eko_Bridge,,Unknown,70.0,76,1053,970,1.0,False,0.9210526315789472,83.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:42:59.267471,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:45:59.335930,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 11:53:12.604695,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,11,0,0,0,0,0,0,0,1,,,,
2025-06-16 11:56:12.649917,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,11,0,0,0,0,0,0,0,1,,,,
2025-06-16 11:59:12.667878,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,11,0,0,0,0,0,0,0,1,,,,
2025-06-16 12:02:12.646612,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,12,0,0,0,0,0,0,0,1,,,,
2025-06-16 12:05:12.767015,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,12,0,0,0,0,0,0,0,1,,,,
2025-06-16 18:05:16.847458,Eko_Bridge,,,56.0,76,1316,970,1.0,False,0.7368421052631579,346.0,False,18,0,0,0,1,1,0,0,1,,,,
2025-06-16 18:08:16.887011,Eko_Bridge,,,55.0,75,1340,983,1.0,False,0.7333333333333333,357.0,False,18,0,0,0,1,1,0,0,1,,,,
2025-06-16 20:16:47.356082,Eko_Bridge,,,74.0,74,996,996,1.0,False,1.0,0.0,False,20,0,0,0,1,1,0,0,1,,,,
2025-06-17 04:15:38.639709,Eko_Bridge,,,74.0,74,996,996,1.0,False,1.0,0.0,False,4,1,0,0,0,0,0,0,1,,,,
2025-06-17 04:18:38.670214,Eko_Bridge,,,74.0,74,996,996,1.0,False,1.0,0.0,False,4,1,0,0,0,0,0,0,1,,,,
2025-06-17 04:21:38.698263,Eko_Bridge,,,74.0,74,996,996,1.0,False,1.0,0.0,False,4,1,0,0,0,0,0,0,1,,,,
2025-06-17 04:24:38.679311,Eko_Bridge,,,74.0,74,996,996,1.0,False,1.0,0.0,False,4,1,0,0,0,0,0,0,1,,,,
2025-06-17 04:27:38.696772,Eko_Bridge,,,74.0,74,996,996,1.0,False,1.0,0.0,False,4,1,0,0,0,0,0,0,1,,,,
2025-06-17 05:23:23.880474,Eko_Bridge,,,74.0,74,996,996,1.0,False,1.0,0.0,False,5,1,0,0,0,0,0,0,1,,,,
2025-06-17 05:26:06.994049,Eko_Bridge,,,74.0,74,996,996,1.0,False,1.0,0.0,False,5,1,0,0,0,0,0,0,1,,,,
2025-06-17 10:06:58.726290,Eko_Bridge,,,74.0,74,996,996,1.0,False,1.0,0.0,False,10,1,0,1,0,1,0,0,1,,,,
2025-06-17 10:09:58.656910,Eko_Bridge,,,74.0,74,996,996,1.0,False,1.0,0.0,False,10,1,0,1,0,1,0,0,1,,,,
2025-06-17 10:12:58.659756,Eko_Bridge,,,74.0,74,996,996,1.0,False,1.0,0.0,False,10,1,0,1,0,1,0,0,1,,,,
2025-06-17 10:15:58.653784,Eko_Bridge,,,74.0,74,996,996,1.0,False,1.0,0.0,False,10,1,0,1,0,1,0,0,1,,,,
2025-06-17 10:18:58.670732,Eko_Bridge,,,74.0,74,996,996,1.0,False,1.0,0.0,False,10,1,0,1,0,1,0,0,1,,,,
2025-06-13 19:33:06.995219,Falomo_Roundabout,,Unknown,38.0,48,647,512,1.0,False,0.7916666666666666,135.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:36:07.169429,Falomo_Roundabout,,Unknown,39.0,48,630,512,1.0,False,0.8125,118.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:39:07.119259,Falomo_Roundabout,,Unknown,39.0,48,630,512,1.0,False,0.8125,118.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:42:07.118553,Falomo_Roundabout,,Unknown,39.0,49,630,502,1.0,False,0.7959183673469388,128.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:45:07.107769,Falomo_Roundabout,,Unknown,37.0,49,664,502,1.0,False,0.7551020408163265,162.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:53:10.558320,Falomo_Roundabout,,Unknown,38.0,49,647,502,1.0,False,0.7755102040816326,145.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:56:10.527071,Falomo_Roundabout,,Unknown,36.0,48,683,512,1.0,False,0.75,171.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:59:10.542390,Falomo_Roundabout,,Unknown,36.0,48,683,512,1.0,False,0.75,171.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:02:10.620045,Falomo_Roundabout,,Unknown,34.0,48,723,512,1.0,False,0.7083333333333334,211.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:05:10.568702,Falomo_Roundabout,,Unknown,37.0,49,664,502,1.0,False,0.7551020408163265,162.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:21:00.442625,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:24:00.415315,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:27:00.470887,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:30:00.451441,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:33:00.420938,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:37:32.377072,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:40:32.433988,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:43:32.454765,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:46:32.432068,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:49:32.450446,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 21:38:17.542256,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,21,4,0,0,1,1,1,0,1,,,,
2025-06-13 21:41:17.534202,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,21,4,0,0,1,1,1,0,1,,,,
2025-06-13 21:44:17.543858,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,21,4,0,0,1,1,1,0,1,,,,
2025-06-13 21:47:17.528840,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,21,4,0,0,1,1,1,0,1,,,,
2025-06-13 21:50:17.576129,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,21,4,0,0,1,1,1,0,1,,,,
2025-06-14 06:48:57.920974,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,6,5,1,1,0,1,0,0,1,,,,
2025-06-14 06:51:57.921285,Falomo_Roundabout,,Unknown,40.0,48,614,512,0.99758,False,0.8333333333333334,102.0,False,6,5,1,1,0,1,0,0,1,,,,
2025-06-14 06:54:57.846792,Falomo_Roundabout,,Unknown,39.0,48,630,512,0.998983,False,0.8125,118.0,False,6,5,1,1,0,1,0,0,1,,,,
2025-06-14 06:57:57.884996,Falomo_Roundabout,,Unknown,40.0,48,614,512,0.999554,False,0.8333333333333334,102.0,False,6,5,1,1,0,1,0,0,1,,,,
2025-06-14 07:00:57.819361,Falomo_Roundabout,,Unknown,39.0,48,630,512,1.0,False,0.8125,118.0,False,7,5,1,1,0,1,0,0,1,,,,
2025-06-14 17:12:06.343735,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,17,5,1,0,1,1,0,0,1,,,,
2025-06-14 17:15:06.333780,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,17,5,1,0,1,1,0,0,1,,,,
2025-06-14 17:18:06.488694,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,17,5,1,0,1,1,0,0,1,,,,
2025-06-14 17:21:06.190480,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,17,5,1,0,1,1,0,0,1,,,,
2025-06-14 17:24:06.381893,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,17,5,1,0,1,1,0,0,1,,,,
2025-06-15 06:52:37.369361,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,6,6,1,1,0,1,0,0,1,,,,
2025-06-15 06:55:37.195053,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,6,6,1,1,0,1,0,0,1,,,,
2025-06-15 06:58:37.283243,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,6,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:01:37.211956,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:04:37.223391,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:08:41.688869,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:11:41.590978,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:14:41.630231,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:17:41.618544,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:20:41.632427,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 11:14:46.438544,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,11,6,1,0,0,0,0,0,1,,,,
2025-06-15 11:17:46.397202,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,11,6,1,0,0,0,0,0,1,,,,
2025-06-15 11:20:46.526936,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,11,6,1,0,0,0,0,0,1,,,,
2025-06-15 11:23:46.323447,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,11,6,1,0,0,0,0,0,1,,,,
2025-06-15 11:26:46.343404,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,False,11,6,1,0,0,0,0,0,1,,,,
2025-06-15 13:41:01.477856,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,,13,6,1,0,0,0,0,0,1,248.0,3981.2498,,
2025-06-15 13:44:01.434670,Falomo_Roundabout,,Unknown,49.0,49,502,502,1.0,False,1.0,0.0,,13,6,1,0,0,0,0,0,1,289.0,3981.2498,,
